log2FoldChange	padj
AL627309.1	2.4922890663146973	0.0
AL627309.5	4.6178975105285645	0.0
LINC01409	3.790783643722534	0.0
FAM87B	3.603325128555298	0.0
LINC01128	1.9136958122253418	0.0
LINC00115	1.7201322317123413	0.0
FAM41C	0.8891173601150513	0.0
AL645608.2	1.1575722694396973	0.0
LINC02593	1.119808316230774	0.0
SAMD11	1.0667976140975952	0.0
NOC2L	1.0999013185501099	0.0
KLHL17	2.704974412918091	0.0
PLEKHN1	1.2476081848144531	0.0
PERM1	1.036607027053833	0.0
AL645608.7	3.743579864501953	0.0
HES4	0.9288442730903625	0.0
ISG15	0.9651427268981934	0.0
AGRN	1.1895737648010254	0.0
RNF223	1.036773681640625	0.0
C1orf159	1.250207543373108	0.0
AL390719.3	0.9364389777183533	0.0
AL390719.2	0.9297069311141968	0.0
TTLL10-AS1	0.833352267742157	0.0
TTLL10	2.56520938873291	0.0
TNFRSF18	0.8470723032951355	0.0
TNFRSF4	0.7907786965370178	0.0
SDF4	0.9056536555290222	0.0
B3GALT6	2.3596670627593994	0.0
C1QTNF12	0.7952447533607483	0.0
UBE2J2	0.8292306065559387	0.0
LINC01786	1.3656249046325684	0.0
SCNN1D	1.4618030786514282	0.0
ACAP3	0.7714270353317261	0.0
PUSL1	0.7255976796150208	0.0
INTS11	1.1837865114212036	0.0
CPTP	0.848461389541626	0.0
TAS1R3	0.9409821629524231	0.0
DVL1	1.0055958032608032	0.0
MXRA8	0.8864113688468933	0.0
AURKAIP1	0.762516438961029	0.0
CCNL2	0.851073682308197	0.0
MRPL20-AS1	2.3203299045562744	0.0
MRPL20	0.9418021440505981	0.0
AL391244.2	0.7823301553726196	0.0
ANKRD65	1.1382426023483276	0.0
AL391244.1	0.7903680205345154	0.0
LINC01770	1.6420079469680786	0.0
VWA1	0.8770660161972046	0.0
ATAD3C	0.8335661292076111	0.0
ATAD3B	0.7004533410072327	0.0
ATAD3A	2.487867832183838	0.0
TMEM240	0.6737653017044067	0.0
SSU72	1.111533284187317	0.0
AL645728.1	0.6584087014198303	0.0
FNDC10	0.9477832913398743	0.0
AL691432.4	1.3030532598495483	0.0
AL691432.2	1.1853379011154175	0.0
